Marital_status,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Educational_special_needs,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,total_approved_units,total_enrolled_units,total_evaluations,total_grade,approval_ratio,avg_grade,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Gender_1,Displaced_1,Debtor_1,Tuition_fees_up_to_date_1,Scholarship_holder_1
1,3,1,1,137.0,19,19,5,4,131.5,0,20,0,9.4,-0.8,-3.12,0,16,16,16,26.7625,1.0,1.67265625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,133.1,3,1,3,10,100.0,0,33,1,12.4,0.5,1.79,1,10,13,17,23.5,0.7692307692307693,1.3823529411764706,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,39,140.0,1,3,9,4,140.0,0,24,0,12.4,0.5,1.79,0,6,12,29,24.0,0.5,0.8275862068965517,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,4,1,1,140.0,19,37,9,9,130.2,0,18,0,12.7,3.7,-1.7,0,12,12,18,24.916666666666664,1.0,1.384259259259259,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,2,1,1,135.0,1,19,4,10,133.5,0,19,0,9.4,-0.8,-3.12,0,16,16,16,26.685,1.0,1.6678125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,4,1,1,140.0,38,38,7,7,133.2,0,20,0,15.5,2.8,-4.06,0,13,15,24,27.20625,0.8666666666666667,1.13359375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
2,1,1,1,100.0,37,38,4,4,130.0,0,33,0,12.7,3.7,-1.7,0,2,16,32,20.0,0.125,0.625,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,1,1,1,160.0,38,37,7,7,129.0,0,24,0,7.6,2.6,0.32,1,2,10,17,14.5,0.2,0.8529411764705882,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,0,19,133.1,2,1,2,4,100.0,0,24,0,16.2,0.3,-0.92,1,0,10,14,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,128.0,38,37,9,9,116.5,0,18,0,10.8,1.4,1.74,0,10,10,14,24.142857142857142,1.0,1.7244897959183674,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,2,1,1,121.0,37,37,9,9,124.2,0,18,0,16.2,0.3,-0.92,0,11,12,17,21.97142857142857,0.9166666666666666,1.292436974789916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,127.0,3,3,2,8,138.8,0,22,0,8.9,1.4,3.51,0,23,24,39,29.58241758241758,0.9583333333333334,0.7585235277542969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,132.0,2,1,9,9,126.4,1,18,0,10.8,1.4,1.74,0,11,12,20,23.566666666666666,0.9166666666666666,1.1783333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,147.0,19,19,3,10,151.9,0,21,0,11.1,0.6,2.02,0,34,34,38,24.666666666666664,1.0,0.6491228070175438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2,1,0,1,110.0,37,37,5,1,120.0,0,38,0,9.4,-0.8,-3.12,1,7,10,20,23.333333333333336,0.7,1.1666666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,142.0,34,34,99,99,131.9,0,29,0,9.4,-0.8,-3.12,0,29,29,31,25.945378151260506,1.0,0.836947682298726,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1,1,1,39,130.0,38,37,4,9,130.0,0,20,0,16.2,0.3,-0.92,0,8,12,20,22.75,0.6666666666666666,1.1375,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,131.0,38,37,4,9,131.7,0,18,0,12.7,3.7,-1.7,1,0,12,0,0.0,0.0,1.42364417989418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1,0,1,110.0,37,37,9,9,132.5,0,37,0,9.4,-0.8,-3.12,0,25,25,26,25.096153846153847,1.0,0.9652366863905326,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,3,1,1,128.0,3,3,5,10,116.5,0,20,0,12.4,0.5,1.79,0,10,10,12,24.4,1.0,2.033333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,136.0,19,19,90,8,133.9,0,20,0,10.8,1.4,1.74,1,7,10,18,25.0,0.7,1.3888888888888888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2,1,1,1,120.0,37,38,9,10,145.4,0,40,0,16.2,0.3,-0.92,1,5,10,16,23.166666666666664,0.5,1.4479166666666665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2,1,0,1,140.0,37,3,9,10,172.0,0,44,0,12.4,0.5,1.79,0,18,22,37,23.333333333333336,0.8181818181818182,0.6306306306306307,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,118.0,1,1,9,9,111.0,0,21,0,10.8,1.4,1.74,1,5,10,16,22.42857142857143,0.5,1.4017857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,39,120.0,2,19,3,8,120.0,0,21,0,16.2,0.3,-0.92,0,14,16,19,26.55357142857143,0.875,1.3975563909774438,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,6,1,1,151.0,3,1,2,1,129.8,0,18,0,9.4,-0.8,-3.12,0,16,16,20,26.1075,1.0,1.3053750000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,5,1,1,130.0,1,3,9,10,118.1,0,18,0,13.9,-0.3,0.79,0,13,15,19,25.785714285714285,0.8666666666666667,1.357142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,140.0,3,1,5,9,130.0,0,27,0,11.1,0.6,2.02,0,12,12,13,28.0,1.0,2.1538461538461537,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1,1,19,133.1,37,37,9,10,126.3,0,38,0,10.8,1.4,1.74,1,0,12,14,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,1,146.0,3,3,5,2,137.8,0,18,0,13.9,-0.3,0.79,1,8,12,24,26.266666666666666,0.6666666666666666,1.0944444444444443,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,4,1,1,122.0,1,1,4,2,116.1,0,19,0,7.6,2.6,0.32,0,7,12,19,24.2,0.5833333333333334,1.2736842105263158,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,121.0,3,19,2,9,115.4,0,18,0,15.5,2.8,-4.06,1,11,12,15,27.047619047619047,0.9166666666666666,1.8031746031746032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,127.0,1,1,9,6,110.0,0,19,0,16.2,0.3,-0.92,1,5,12,21,21.666666666666664,0.4166666666666667,1.0317460317460316,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,1,133.1,37,37,90,90,97.4,0,44,0,12.7,3.7,-1.7,1,1,12,15,14.0,0.08333333333333333,0.9333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,39,130.0,1,1,4,4,130.0,1,26,0,15.5,2.8,-4.06,1,7,12,36,22.5,0.5833333333333334,0.625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,156.0,19,1,9,4,156.0,0,24,0,15.5,2.8,-4.06,1,9,12,22,23.333333333333336,0.75,1.0606060606060608,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,1,130.0,19,1,9,6,126.1,0,27,0,15.5,2.8,-4.06,1,0,12,14,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,1,1,1,110.0,1,1,9,4,120.0,0,27,0,13.9,-0.3,0.79,1,0,12,0,0.0,0.0,1.42364417989418,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,1,1,1,108.0,38,38,7,7,105.2,0,25,0,12.7,3.7,-1.7,1,23,32,33,23.93846153846154,0.71875,0.7254079254079254,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,120.0,3,2,2,6,120.0,0,21,0,12.7,3.7,-1.7,0,11,17,29,23.535714285714285,0.6470588235294118,0.8115763546798029,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,150.0,38,19,9,9,137.8,0,19,0,13.9,-0.3,0.79,0,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
1,2,1,1,152.0,39,39,3,3,134.2,0,20,0,15.5,2.8,-4.06,0,9,12,16,23.8,0.75,1.4875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,39,150.0,19,3,5,2,150.0,0,20,0,12.7,3.7,-1.7,0,2,10,28,10.5,0.2,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,5,1,1,123.0,3,1,2,9,116.0,0,20,0,8.9,1.4,3.51,1,0,10,10,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1,1,1,1,150.0,1,1,3,3,143.4,0,18,0,8.9,1.4,3.51,0,10,10,10,28.4,1.0,2.84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,1,1,145.0,4,4,3,3,143.6,0,19,0,8.9,1.4,3.51,0,20,23,28,24.97272727272727,0.8695652173913043,0.8918831168831167,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,39,150.0,1,37,4,8,150.0,0,22,0,15.5,2.8,-4.06,1,3,12,17,12.666666666666666,0.25,0.7450980392156863,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,4,1,1,125.0,4,19,2,5,118.0,0,19,0,16.2,0.3,-0.92,0,12,12,15,29.42857142857143,1.0,1.961904761904762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,4,1,1,117.0,1,1,4,7,109.3,0,18,0,11.1,0.6,2.02,0,14,15,16,25.717142857142854,0.9333333333333333,1.6073214285714283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,2,1,1,121.0,19,19,191,171,119.3,0,20,0,8.9,1.4,3.51,0,12,12,14,24.5,1.0,1.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1,1,1,1,140.0,1,1,5,7,146.3,0,18,1,12.7,3.7,-1.7,1,0,0,0,0.0,0.8571428571428571,1.42364417989418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,130.0,1,19,1,3,161.5,0,36,0,10.8,1.4,1.74,0,12,12,13,31.785714285714285,1.0,2.445054945054945,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,140.0,37,2,6,4,140.0,0,19,1,12.4,0.5,1.79,0,7,10,20,21.75,0.7,1.0875,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,42,140.0,1,1,6,6,142.2,0,21,0,8.9,1.4,3.51,0,20,20,22,25.236363636363635,1.0,1.147107438016529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,1,1,1,140.0,19,38,9,9,129.2,0,26,0,15.5,2.8,-4.06,1,0,10,6,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1,1,1,140.0,1,1,9,9,100.0,0,29,1,15.5,2.8,-4.06,1,4,16,17,28.333333333333336,0.25,1.6666666666666667,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,1,1,39,170.0,19,2,9,3,170.0,0,26,0,11.1,0.6,2.02,0,14,14,26,28.791666666666664,1.0,1.1073717948717947,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,1,3,140.0,3,19,2,6,140.0,0,27,0,12.4,0.5,1.79,1,0,15,0,0.0,0.0,1.42364417989418,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,1,1,1,116.0,3,3,2,2,115.2,0,32,0,8.9,1.4,3.51,0,6,15,26,22.333333333333336,0.4,0.858974358974359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,3,1,1,134.0,37,19,9,5,121.4,0,23,0,7.6,2.6,0.32,0,9,12,18,26.25,0.75,1.4583333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,133.1,38,38,9,8,134.8,0,24,1,16.2,0.3,-0.92,0,6,10,21,20.5,0.6,0.9761904761904762,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,2,1,1,140.0,1,1,9,9,136.9,0,19,0,16.2,0.3,-0.92,0,12,12,14,27.92857142857143,1.0,1.9948979591836735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,1,1,1,140.0,19,19,4,4,140.0,0,25,0,15.5,2.8,-4.06,0,9,12,25,23.666666666666664,0.75,0.9466666666666665,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,6,1,1,108.0,1,19,4,5,112.2,0,19,0,9.4,-0.8,-3.12,0,8,12,25,20.8,0.6666666666666666,0.8320000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,3,1,1,149.0,1,3,0,0,148.7,0,20,0,10.8,1.4,1.74,1,0,8,12,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,1,1,1,140.0,19,38,4,7,133.0,0,33,0,12.7,3.7,-1.7,0,16,16,20,24.228571428571428,1.0,1.2114285714285713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1,0,1,140.0,37,12,9,9,150.0,0,35,0,9.4,-0.8,-3.12,1,10,10,13,22.8,1.0,1.7538461538461538,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1,1,1,1,133.1,37,38,7,7,98.0,0,23,0,11.1,0.6,2.02,0,8,10,15,22.4,0.8,1.4933333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,125.0,37,19,9,9,122.4,0,19,0,11.1,0.6,2.02,0,15,15,15,28.225714285714286,1.0,1.8817142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,1,1,1,133.1,1,37,9,10,139.0,0,21,0,10.8,1.4,1.74,0,10,12,15,25.05,0.8333333333333334,1.6700000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,5,1,1,133.1,1,19,3,3,112.0,0,21,0,11.1,0.6,2.02,0,12,12,12,24.666666666666664,1.0,2.0555555555555554,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True
1,1,1,1,130.0,37,37,3,7,143.8,0,27,0,10.8,1.4,1.74,1,14,16,16,31.14,0.875,1.94625,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
